command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 63220, num timesteps 80922880, FPS 634, mean/median reward 104.2/90.0, min/max reward -20.0/300.0, entropy 0.10429, value loss 33.79504, policy loss 0.08268, distill_loss -175.65565, time 2125.46755 min
Updates 63230, num timesteps 80935680, FPS 634, mean/median reward 104.5/97.0, min/max reward -20.0/300.0, entropy 0.10379, value loss 50.45235, policy loss 0.01786, distill_loss -180.43649, time 2125.73800 min
Updates 63240, num timesteps 80948480, FPS 634, mean/median reward 103.5/97.0, min/max reward -20.0/266.0, entropy 0.09361, value loss 31.18246, policy loss -0.03976, distill_loss -186.70546, time 2126.00987 min
Updates 63250, num timesteps 80961280, FPS 634, mean/median reward 100.4/97.0, min/max reward -20.0/317.0, entropy 0.08906, value loss 54.21790, policy loss -0.03083, distill_loss -189.92390, time 2126.28237 min
Updates 63260, num timesteps 80974080, FPS 634, mean/median reward 99.9/96.0, min/max reward -20.0/347.0, entropy 0.11581, value loss 34.36460, policy loss -0.04000, distill_loss -191.31384, time 2126.55294 min
Updates 63270, num timesteps 80986880, FPS 634, mean/median reward 104.2/98.0, min/max reward -20.0/347.0, entropy 0.10616, value loss 39.36386, policy loss 0.02278, distill_loss -187.88374, time 2126.82578 min
Updates 63280, num timesteps 80999680, FPS 634, mean/median reward 100.8/97.0, min/max reward -20.0/347.0, entropy 0.10377, value loss 32.64564, policy loss -0.04307, distill_loss -187.04198, time 2127.09927 min
Updates 63290, num timesteps 81012480, FPS 634, mean/median reward 99.7/99.0, min/max reward -20.0/319.0, entropy 0.10131, value loss 45.16298, policy loss -0.18437, distill_loss -188.06253, time 2127.36861 min
Updates 63300, num timesteps 81025280, FPS 634, mean/median reward 107.7/100.0, min/max reward -20.0/329.0, entropy 0.10639, value loss 47.97586, policy loss -0.01984, distill_loss -178.69031, time 2127.63950 min
Updates 63310, num timesteps 81038080, FPS 634, mean/median reward 109.1/100.0, min/max reward -20.0/329.0, entropy 0.12051, value loss 52.37823, policy loss -0.19235, distill_loss -188.82317, time 2127.95577 min
Updates 63320, num timesteps 81050880, FPS 634, mean/median reward 115.6/109.0, min/max reward -20.0/329.0, entropy 0.09575, value loss 44.26777, policy loss 0.02395, distill_loss -192.26137, time 2128.22470 min
Updates 63330, num timesteps 81063680, FPS 634, mean/median reward 114.5/107.0, min/max reward -20.0/318.0, entropy 0.08631, value loss 44.92054, policy loss -0.03748, distill_loss -187.54672, time 2128.50130 min
Updates 63340, num timesteps 81076480, FPS 634, mean/median reward 111.0/100.0, min/max reward -20.0/296.0, entropy 0.09089, value loss 31.04660, policy loss -0.00191, distill_loss -190.28934, time 2128.77206 min
Updates 63350, num timesteps 81089280, FPS 634, mean/median reward 111.6/99.0, min/max reward -20.0/303.0, entropy 0.07343, value loss 62.63282, policy loss -0.11847, distill_loss -192.98544, time 2129.05502 min
Updates 63360, num timesteps 81102080, FPS 634, mean/median reward 107.2/97.0, min/max reward -20.0/310.0, entropy 0.08932, value loss 90.48512, policy loss -0.23154, distill_loss -185.13535, time 2129.34086 min
Updates 63370, num timesteps 81114880, FPS 634, mean/median reward 105.5/90.0, min/max reward -20.0/310.0, entropy 0.10892, value loss 47.69914, policy loss -0.02488, distill_loss -179.01978, time 2129.72502 min
Updates 63380, num timesteps 81127680, FPS 634, mean/median reward 102.0/89.0, min/max reward -20.0/330.0, entropy 0.09620, value loss 44.35678, policy loss -0.00713, distill_loss -180.10646, time 2130.07972 min
Updates 63390, num timesteps 81140480, FPS 634, mean/median reward 101.0/89.0, min/max reward -20.0/330.0, entropy 0.11103, value loss 40.71436, policy loss 0.10209, distill_loss -196.40218, time 2130.35659 min
Updates 63400, num timesteps 81153280, FPS 634, mean/median reward 106.8/97.0, min/max reward -20.0/330.0, entropy 0.09559, value loss 51.57408, policy loss -0.13257, distill_loss -190.96645, time 2130.66077 min
Updates 63410, num timesteps 81166080, FPS 634, mean/median reward 108.1/97.0, min/max reward -20.0/330.0, entropy 0.09099, value loss 41.60720, policy loss 0.06044, distill_loss -182.98141, time 2130.98095 min
Updates 63420, num timesteps 81178880, FPS 634, mean/median reward 104.1/96.0, min/max reward -20.0/330.0, entropy 0.11757, value loss 28.96852, policy loss -0.02754, distill_loss -180.37274, time 2131.24970 min
Updates 63430, num timesteps 81191680, FPS 634, mean/median reward 102.5/96.0, min/max reward -20.0/330.0, entropy 0.10702, value loss 42.53796, policy loss 0.00984, distill_loss -183.87778, time 2131.52249 min
Updates 63440, num timesteps 81204480, FPS 634, mean/median reward 100.3/96.0, min/max reward -20.0/330.0, entropy 0.12431, value loss 64.27302, policy loss -0.29949, distill_loss -176.91394, time 2131.79294 min
Updates 63450, num timesteps 81217280, FPS 634, mean/median reward 103.0/97.0, min/max reward -20.0/268.0, entropy 0.11620, value loss 29.51545, policy loss -0.04044, distill_loss -181.14835, time 2132.06709 min
Updates 63460, num timesteps 81230080, FPS 634, mean/median reward 102.6/97.0, min/max reward -20.0/268.0, entropy 0.11250, value loss 37.95953, policy loss -0.07080, distill_loss -179.74889, time 2132.33836 min
Updates 63470, num timesteps 81242880, FPS 634, mean/median reward 103.5/98.0, min/max reward -20.0/264.0, entropy 0.10110, value loss 31.59103, policy loss -0.05314, distill_loss -181.86893, time 2132.60476 min
Updates 63480, num timesteps 81255680, FPS 634, mean/median reward 104.0/97.0, min/max reward -20.0/264.0, entropy 0.11154, value loss 59.82035, policy loss -0.04298, distill_loss -182.69334, time 2132.88468 min
Updates 63490, num timesteps 81268480, FPS 634, mean/median reward 106.5/98.0, min/max reward -20.0/394.0, entropy 0.10455, value loss 30.34802, policy loss -0.00620, distill_loss -182.18608, time 2133.15403 min
Updates 63500, num timesteps 81281280, FPS 634, mean/median reward 103.9/97.0, min/max reward -20.0/394.0, entropy 0.10010, value loss 32.67062, policy loss -0.12236, distill_loss -177.41434, time 2133.43423 min
Updates 63510, num timesteps 81294080, FPS 634, mean/median reward 97.5/90.0, min/max reward -20.0/394.0, entropy 0.13654, value loss 44.43075, policy loss -0.04109, distill_loss -178.80399, time 2133.75503 min
Updates 63520, num timesteps 81306880, FPS 635, mean/median reward 98.5/90.0, min/max reward -20.0/394.0, entropy 0.10402, value loss 42.57935, policy loss -0.14690, distill_loss -174.39651, time 2134.02240 min
Updates 63530, num timesteps 81319680, FPS 635, mean/median reward 97.1/87.0, min/max reward -20.0/394.0, entropy 0.11231, value loss 32.86255, policy loss -0.07054, distill_loss -175.19437, time 2134.29322 min
Updates 63540, num timesteps 81332480, FPS 635, mean/median reward 96.6/87.0, min/max reward -20.0/394.0, entropy 0.12306, value loss 26.35966, policy loss -0.01475, distill_loss -174.03333, time 2134.56378 min
Updates 63550, num timesteps 81345280, FPS 635, mean/median reward 107.4/96.0, min/max reward -20.0/394.0, entropy 0.11088, value loss 35.51180, policy loss -0.06317, distill_loss -177.54539, time 2134.83533 min
Updates 63560, num timesteps 81358080, FPS 635, mean/median reward 112.4/107.0, min/max reward -20.0/394.0, entropy 0.10138, value loss 44.02905, policy loss -0.07863, distill_loss -186.71909, time 2135.10279 min
Updates 63570, num timesteps 81370880, FPS 635, mean/median reward 108.7/107.0, min/max reward -20.0/321.0, entropy 0.12821, value loss 33.66727, policy loss 0.01921, distill_loss -185.22736, time 2135.37569 min
Updates 63580, num timesteps 81383680, FPS 635, mean/median reward 112.4/109.0, min/max reward -20.0/321.0, entropy 0.08971, value loss 51.21334, policy loss -0.03174, distill_loss -197.89641, time 2135.64590 min
Updates 63590, num timesteps 81396480, FPS 635, mean/median reward 108.3/98.0, min/max reward -20.0/322.0, entropy 0.12275, value loss 24.56202, policy loss -0.04506, distill_loss -189.26540, time 2135.91666 min
Updates 63600, num timesteps 81409280, FPS 635, mean/median reward 111.6/108.0, min/max reward -20.0/322.0, entropy 0.09941, value loss 29.16889, policy loss 0.02110, distill_loss -182.80765, time 2136.19087 min
Updates 63610, num timesteps 81422080, FPS 635, mean/median reward 98.7/98.0, min/max reward -20.0/322.0, entropy 0.09858, value loss 43.09731, policy loss 0.08159, distill_loss -188.91982, time 2136.50808 min
Updates 63620, num timesteps 81434880, FPS 635, mean/median reward 105.2/98.0, min/max reward -20.0/322.0, entropy 0.08837, value loss 25.46084, policy loss -0.00661, distill_loss -201.19194, time 2136.77708 min
Updates 63630, num timesteps 81447680, FPS 635, mean/median reward 111.1/99.0, min/max reward -20.0/322.0, entropy 0.09862, value loss 46.62072, policy loss -0.07741, distill_loss -192.88437, time 2137.04720 min
Updates 63640, num timesteps 81460480, FPS 635, mean/median reward 115.3/108.0, min/max reward -20.0/257.0, entropy 0.10945, value loss 34.35886, policy loss -0.02140, distill_loss -186.41238, time 2137.31930 min
Updates 63650, num timesteps 81473280, FPS 635, mean/median reward 114.2/106.0, min/max reward -20.0/257.0, entropy 0.10199, value loss 28.65249, policy loss -0.04196, distill_loss -178.80423, time 2137.59258 min
Updates 63660, num timesteps 81486080, FPS 635, mean/median reward 109.7/100.0, min/max reward -20.0/257.0, entropy 0.10814, value loss 42.39313, policy loss -0.00174, distill_loss -189.73322, time 2137.87141 min
Updates 63670, num timesteps 81498880, FPS 635, mean/median reward 107.6/107.0, min/max reward -20.0/247.0, entropy 0.10462, value loss 22.35866, policy loss 0.01471, distill_loss -189.12912, time 2138.14035 min
Updates 63680, num timesteps 81511680, FPS 635, mean/median reward 103.8/99.0, min/max reward -20.0/246.0, entropy 0.11301, value loss 22.59529, policy loss -0.03446, distill_loss -189.17239, time 2138.40966 min
Updates 63690, num timesteps 81524480, FPS 635, mean/median reward 97.1/98.0, min/max reward -20.0/263.0, entropy 0.11540, value loss 35.51133, policy loss -0.09397, distill_loss -193.72614, time 2138.68040 min
Updates 63700, num timesteps 81537280, FPS 635, mean/median reward 102.6/98.0, min/max reward -20.0/317.0, entropy 0.10774, value loss 32.67770, policy loss -0.05040, distill_loss -183.12660, time 2139.17198 min
Updates 63710, num timesteps 81550080, FPS 635, mean/median reward 106.6/99.0, min/max reward -20.0/320.0, entropy 0.11043, value loss 56.72445, policy loss -0.06447, distill_loss -186.18813, time 2139.49150 min
Updates 63720, num timesteps 81562880, FPS 635, mean/median reward 103.6/97.0, min/max reward -20.0/320.0, entropy 0.11287, value loss 57.04166, policy loss -0.02921, distill_loss -170.31125, time 2139.76422 min
Updates 63730, num timesteps 81575680, FPS 635, mean/median reward 97.5/88.0, min/max reward -20.0/320.0, entropy 0.10460, value loss 54.19921, policy loss -0.23116, distill_loss -181.12181, time 2140.03316 min
Updates 63740, num timesteps 81588480, FPS 635, mean/median reward 94.8/88.0, min/max reward -20.0/320.0, entropy 0.09505, value loss 24.12573, policy loss -0.01801, distill_loss -187.65451, time 2140.30471 min
Updates 63750, num timesteps 81601280, FPS 635, mean/median reward 101.6/100.0, min/max reward -20.0/247.0, entropy 0.10122, value loss 41.61213, policy loss -0.01945, distill_loss -193.54970, time 2140.57564 min
Updates 63760, num timesteps 81614080, FPS 635, mean/median reward 100.6/99.0, min/max reward -20.0/247.0, entropy 0.10346, value loss 53.38163, policy loss -0.02182, distill_loss -192.41757, time 2140.84703 min
Updates 63770, num timesteps 81626880, FPS 635, mean/median reward 91.2/79.0, min/max reward -20.0/247.0, entropy 0.09802, value loss 27.57083, policy loss -0.01626, distill_loss -183.55826, time 2141.11668 min
Updates 63780, num timesteps 81639680, FPS 635, mean/median reward 94.6/78.0, min/max reward -20.0/286.0, entropy 0.10231, value loss 36.98014, policy loss -0.06097, distill_loss -186.33597, time 2141.38716 min
Updates 63790, num timesteps 81652480, FPS 635, mean/median reward 98.1/87.0, min/max reward -9.0/286.0, entropy 0.11252, value loss 42.60767, policy loss -0.08288, distill_loss -177.50253, time 2141.65545 min
Updates 63800, num timesteps 81665280, FPS 635, mean/median reward 97.1/87.0, min/max reward -20.0/286.0, entropy 0.11902, value loss 41.65415, policy loss 0.02664, distill_loss -185.78514, time 2141.92677 min
Updates 63810, num timesteps 81678080, FPS 635, mean/median reward 99.0/97.0, min/max reward -20.0/286.0, entropy 0.12554, value loss 58.35715, policy loss -0.00861, distill_loss -184.23625, time 2142.24767 min
Updates 63820, num timesteps 81690880, FPS 635, mean/median reward 100.0/96.0, min/max reward -20.0/286.0, entropy 0.10642, value loss 29.76393, policy loss -0.08774, distill_loss -184.55264, time 2142.51849 min
Updates 63830, num timesteps 81703680, FPS 635, mean/median reward 99.4/96.0, min/max reward -20.0/287.0, entropy 0.10900, value loss 33.90485, policy loss -0.04046, distill_loss -184.57941, time 2142.79219 min
Updates 63840, num timesteps 81716480, FPS 635, mean/median reward 99.0/97.0, min/max reward -20.0/285.0, entropy 0.10799, value loss 55.73782, policy loss -0.04171, distill_loss -181.78856, time 2143.06267 min
Updates 63850, num timesteps 81729280, FPS 635, mean/median reward 102.5/98.0, min/max reward -20.0/285.0, entropy 0.10575, value loss 43.41842, policy loss -0.19022, distill_loss -177.24991, time 2143.33342 min
Updates 63860, num timesteps 81742080, FPS 635, mean/median reward 99.4/97.0, min/max reward 2.0/254.0, entropy 0.11189, value loss 46.54346, policy loss -0.13121, distill_loss -177.26266, time 2143.60321 min
Updates 63870, num timesteps 81754880, FPS 635, mean/median reward 94.1/88.0, min/max reward -20.0/254.0, entropy 0.10617, value loss 34.39759, policy loss -0.04744, distill_loss -175.34865, time 2143.87362 min
Updates 63880, num timesteps 81767680, FPS 635, mean/median reward 98.1/87.0, min/max reward -20.0/265.0, entropy 0.09099, value loss 38.58213, policy loss -0.18449, distill_loss -180.71690, time 2144.14499 min
Updates 63890, num timesteps 81780480, FPS 635, mean/median reward 98.5/87.0, min/max reward -20.0/379.0, entropy 0.11092, value loss 30.42579, policy loss -0.06702, distill_loss -182.24222, time 2144.41494 min
Updates 63900, num timesteps 81793280, FPS 635, mean/median reward 104.9/90.0, min/max reward -20.0/379.0, entropy 0.10429, value loss 35.53407, policy loss -0.07402, distill_loss -181.44159, time 2144.69275 min
Updates 63910, num timesteps 81806080, FPS 635, mean/median reward 103.9/98.0, min/max reward -5.0/379.0, entropy 0.11551, value loss 28.30927, policy loss -0.13745, distill_loss -182.75883, time 2145.01160 min
Updates 63920, num timesteps 81818880, FPS 635, mean/median reward 109.0/99.0, min/max reward -19.0/379.0, entropy 0.09421, value loss 36.97199, policy loss -0.01554, distill_loss -192.03249, time 2145.28039 min
Updates 63930, num timesteps 81831680, FPS 635, mean/median reward 98.7/98.0, min/max reward -40.0/286.0, entropy 0.08163, value loss 59.27330, policy loss -0.02501, distill_loss -183.48250, time 2145.54964 min
Updates 63940, num timesteps 81844480, FPS 635, mean/median reward 99.8/99.0, min/max reward -20.0/286.0, entropy 0.11224, value loss 43.90101, policy loss -0.16699, distill_loss -173.32190, time 2145.81961 min
Updates 63950, num timesteps 81857280, FPS 635, mean/median reward 103.2/98.0, min/max reward -20.0/286.0, entropy 0.10805, value loss 26.83804, policy loss -0.03189, distill_loss -172.53232, time 2146.09019 min
Updates 63960, num timesteps 81870080, FPS 635, mean/median reward 101.5/97.0, min/max reward -20.0/284.0, entropy 0.10871, value loss 52.73780, policy loss -0.09562, distill_loss -168.60147, time 2146.36496 min
Updates 63970, num timesteps 81882880, FPS 635, mean/median reward 99.8/96.0, min/max reward -20.0/284.0, entropy 0.09719, value loss 28.90884, policy loss -0.00736, distill_loss -175.21831, time 2146.63479 min
Updates 63980, num timesteps 81895680, FPS 635, mean/median reward 106.3/98.0, min/max reward -20.0/359.0, entropy 0.08912, value loss 55.30336, policy loss -0.03061, distill_loss -176.83029, time 2146.91674 min
Updates 63990, num timesteps 81908480, FPS 635, mean/median reward 109.4/107.0, min/max reward -20.0/359.0, entropy 0.12696, value loss 18.97311, policy loss 0.07527, distill_loss -173.94423, time 2147.18522 min
Updates 64000, num timesteps 81921280, FPS 635, mean/median reward 106.5/99.0, min/max reward -20.0/359.0, entropy 0.10805, value loss 34.80204, policy loss -0.17073, distill_loss -176.19449, time 2147.45431 min
Updates 64010, num timesteps 81934080, FPS 635, mean/median reward 108.6/99.0, min/max reward -40.0/359.0, entropy 0.11487, value loss 37.73988, policy loss 0.11193, distill_loss -167.75595, time 2147.77584 min
Updates 64020, num timesteps 81946880, FPS 635, mean/median reward 102.4/97.0, min/max reward -40.0/359.0, entropy 0.12215, value loss 19.67390, policy loss 0.01177, distill_loss -181.92340, time 2148.04702 min
Updates 64030, num timesteps 81959680, FPS 635, mean/median reward 97.1/87.0, min/max reward -40.0/277.0, entropy 0.11488, value loss 44.23131, policy loss -0.18232, distill_loss -181.91994, time 2148.31713 min
Updates 64040, num timesteps 81972480, FPS 635, mean/median reward 98.6/87.0, min/max reward -40.0/277.0, entropy 0.10838, value loss 48.28765, policy loss -0.10597, distill_loss -181.23459, time 2148.58721 min
Updates 64050, num timesteps 81985280, FPS 635, mean/median reward 96.4/87.0, min/max reward -40.0/277.0, entropy 0.09473, value loss 48.92172, policy loss -0.01144, distill_loss -180.03368, time 2148.85910 min
Updates 64060, num timesteps 81998080, FPS 635, mean/median reward 102.6/98.0, min/max reward -20.0/266.0, entropy 0.10855, value loss 33.84480, policy loss -0.24494, distill_loss -177.58121, time 2149.16081 min
Updates 64070, num timesteps 82010880, FPS 635, mean/median reward 96.3/89.0, min/max reward -20.0/266.0, entropy 0.10998, value loss 52.18829, policy loss -0.02430, distill_loss -177.03342, time 2149.43657 min
Updates 64080, num timesteps 82023680, FPS 635, mean/median reward 91.6/87.0, min/max reward -20.0/266.0, entropy 0.10684, value loss 38.73957, policy loss -0.04176, distill_loss -171.03142, time 2149.71862 min
Updates 64090, num timesteps 82036480, FPS 635, mean/median reward 89.6/87.0, min/max reward -20.0/287.0, entropy 0.08869, value loss 69.73293, policy loss -0.01161, distill_loss -182.04556, time 2149.98750 min
Updates 64100, num timesteps 82049280, FPS 635, mean/median reward 97.3/88.0, min/max reward -18.0/288.0, entropy 0.11334, value loss 24.70156, policy loss 0.08758, distill_loss -185.56384, time 2150.26889 min
Updates 64110, num timesteps 82062080, FPS 635, mean/median reward 101.4/90.0, min/max reward -20.0/288.0, entropy 0.09610, value loss 32.25079, policy loss -0.03793, distill_loss -188.96840, time 2150.58950 min
Updates 64120, num timesteps 82074880, FPS 635, mean/median reward 101.1/92.0, min/max reward -20.0/288.0, entropy 0.09932, value loss 72.81091, policy loss -0.18424, distill_loss -182.17229, time 2150.85896 min
Updates 64130, num timesteps 82087680, FPS 636, mean/median reward 99.3/89.0, min/max reward -20.0/248.0, entropy 0.11949, value loss 57.85602, policy loss -0.14697, distill_loss -173.37228, time 2151.12892 min
Updates 64140, num timesteps 82100480, FPS 636, mean/median reward 97.8/89.0, min/max reward -20.0/254.0, entropy 0.10519, value loss 41.25568, policy loss -0.01575, distill_loss -178.78273, time 2151.40306 min
Updates 64150, num timesteps 82113280, FPS 636, mean/median reward 98.1/89.0, min/max reward -20.0/254.0, entropy 0.10274, value loss 25.79877, policy loss -0.02367, distill_loss -180.03151, time 2151.67320 min
Updates 64160, num timesteps 82126080, FPS 636, mean/median reward 97.8/89.0, min/max reward -20.0/276.0, entropy 0.11560, value loss 38.15207, policy loss 0.04903, distill_loss -183.56400, time 2151.94519 min
Updates 64170, num timesteps 82138880, FPS 636, mean/median reward 103.7/89.0, min/max reward -20.0/446.0, entropy 0.11047, value loss 28.21915, policy loss 0.01007, distill_loss -186.84206, time 2152.21931 min
Updates 64180, num timesteps 82151680, FPS 636, mean/median reward 105.1/97.0, min/max reward -20.0/446.0, entropy 0.10150, value loss 28.87241, policy loss -0.06849, distill_loss -185.03397, time 2152.48883 min
Updates 64190, num timesteps 82164480, FPS 636, mean/median reward 104.8/99.0, min/max reward -20.0/284.0, entropy 0.10499, value loss 22.28493, policy loss -0.02895, distill_loss -185.14355, time 2152.75733 min
Updates 64200, num timesteps 82177280, FPS 636, mean/median reward 107.2/101.0, min/max reward -20.0/276.0, entropy 0.10509, value loss 42.37791, policy loss -0.17296, distill_loss -188.69373, time 2153.03045 min
Updates 64210, num timesteps 82190080, FPS 636, mean/median reward 107.3/108.0, min/max reward -20.0/264.0, entropy 0.10803, value loss 52.80040, policy loss -0.01849, distill_loss -187.07953, time 2153.34925 min
Updates 64220, num timesteps 82202880, FPS 636, mean/median reward 105.7/107.0, min/max reward -20.0/236.0, entropy 0.10148, value loss 41.48798, policy loss -0.05729, distill_loss -187.95566, time 2153.62444 min
Updates 64230, num timesteps 82215680, FPS 636, mean/median reward 106.1/109.0, min/max reward -20.0/245.0, entropy 0.08998, value loss 58.50738, policy loss -0.19223, distill_loss -192.43820, time 2153.89444 min
Updates 64240, num timesteps 82228480, FPS 636, mean/median reward 106.9/110.0, min/max reward -20.0/266.0, entropy 0.10955, value loss 69.06271, policy loss -0.10733, distill_loss -188.87704, time 2154.16597 min
Updates 64250, num timesteps 82241280, FPS 636, mean/median reward 106.0/108.0, min/max reward -20.0/297.0, entropy 0.11308, value loss 40.09097, policy loss -0.14196, distill_loss -191.41171, time 2154.43638 min
Updates 64260, num timesteps 82254080, FPS 636, mean/median reward 109.5/109.0, min/max reward -20.0/329.0, entropy 0.11172, value loss 35.48685, policy loss -0.08901, distill_loss -179.13504, time 2154.70865 min
Updates 64270, num timesteps 82266880, FPS 636, mean/median reward 117.2/120.0, min/max reward -20.0/329.0, entropy 0.09438, value loss 45.55389, policy loss 0.02706, distill_loss -187.30222, time 2154.98101 min
Updates 64280, num timesteps 82279680, FPS 636, mean/median reward 115.7/110.0, min/max reward -20.0/329.0, entropy 0.10556, value loss 35.56655, policy loss -0.02848, distill_loss -189.73387, time 2155.25422 min
Updates 64290, num timesteps 82292480, FPS 636, mean/median reward 111.2/108.0, min/max reward -20.0/297.0, entropy 0.08675, value loss 39.35960, policy loss -0.12642, distill_loss -187.02014, time 2155.52477 min
Updates 64300, num timesteps 82305280, FPS 636, mean/median reward 110.6/108.0, min/max reward -20.0/287.0, entropy 0.11906, value loss 30.33920, policy loss 0.00518, distill_loss -191.25262, time 2155.79639 min
Updates 64310, num timesteps 82318080, FPS 636, mean/median reward 112.1/108.0, min/max reward -20.0/287.0, entropy 0.09945, value loss 27.93202, policy loss -0.02631, distill_loss -188.52840, time 2156.11574 min
Updates 64320, num timesteps 82330880, FPS 636, mean/median reward 107.6/100.0, min/max reward -20.0/297.0, entropy 0.10469, value loss 53.14436, policy loss -0.00308, distill_loss -190.82727, time 2156.38674 min
Updates 64330, num timesteps 82343680, FPS 636, mean/median reward 107.2/100.0, min/max reward -20.0/297.0, entropy 0.09570, value loss 44.60343, policy loss 0.03947, distill_loss -192.96913, time 2156.66280 min
Updates 64340, num timesteps 82356480, FPS 636, mean/median reward 99.0/97.0, min/max reward -20.0/297.0, entropy 0.11324, value loss 64.03675, policy loss 0.06409, distill_loss -195.92157, time 2156.96032 min
Updates 64350, num timesteps 82369280, FPS 636, mean/median reward 102.2/98.0, min/max reward -20.0/317.0, entropy 0.11411, value loss 43.51443, policy loss -0.05415, distill_loss -187.73227, time 2157.23483 min
Updates 64360, num timesteps 82382080, FPS 636, mean/median reward 104.4/98.0, min/max reward -20.0/317.0, entropy 0.09467, value loss 50.59397, policy loss 0.00755, distill_loss -187.31488, time 2157.51517 min
Updates 64370, num timesteps 82394880, FPS 636, mean/median reward 105.2/97.0, min/max reward -20.0/317.0, entropy 0.10359, value loss 32.48082, policy loss -0.06628, distill_loss -199.57303, time 2157.79176 min
Updates 64380, num timesteps 82407680, FPS 636, mean/median reward 107.4/97.0, min/max reward -20.0/317.0, entropy 0.09638, value loss 59.53931, policy loss -0.05415, distill_loss -182.77133, time 2158.06168 min
Updates 64390, num timesteps 82420480, FPS 636, mean/median reward 106.1/97.0, min/max reward -20.0/317.0, entropy 0.09444, value loss 46.22091, policy loss 0.00409, distill_loss -192.30380, time 2158.33353 min
Updates 64400, num timesteps 82433280, FPS 636, mean/median reward 107.6/97.0, min/max reward -19.0/317.0, entropy 0.09340, value loss 58.61051, policy loss -0.18521, distill_loss -193.97174, time 2158.60802 min
Updates 64410, num timesteps 82446080, FPS 636, mean/median reward 107.1/98.0, min/max reward -19.0/317.0, entropy 0.08950, value loss 36.85863, policy loss -0.21152, distill_loss -186.57382, time 2158.93004 min
Updates 64420, num timesteps 82458880, FPS 636, mean/median reward 104.5/96.0, min/max reward -9.0/308.0, entropy 0.10751, value loss 19.66537, policy loss -0.03268, distill_loss -187.43303, time 2159.20287 min
Updates 64430, num timesteps 82471680, FPS 636, mean/median reward 105.3/97.0, min/max reward -9.0/308.0, entropy 0.08275, value loss 40.52613, policy loss 0.11120, distill_loss -187.45273, time 2159.47288 min
Updates 64440, num timesteps 82484480, FPS 636, mean/median reward 106.9/96.0, min/max reward -20.0/308.0, entropy 0.08424, value loss 44.49827, policy loss -0.07898, distill_loss -190.49702, time 2159.76245 min
Updates 64450, num timesteps 82497280, FPS 636, mean/median reward 108.6/99.0, min/max reward 2.0/288.0, entropy 0.09594, value loss 48.02645, policy loss -0.08174, distill_loss -192.10880, time 2160.03787 min
Updates 64460, num timesteps 82510080, FPS 636, mean/median reward 112.8/106.0, min/max reward -9.0/288.0, entropy 0.09908, value loss 19.63589, policy loss 0.01116, distill_loss -185.63565, time 2160.30895 min
Updates 64470, num timesteps 82522880, FPS 636, mean/median reward 104.5/99.0, min/max reward -20.0/288.0, entropy 0.12505, value loss 29.02368, policy loss 0.00679, distill_loss -186.75653, time 2160.58414 min
Updates 64480, num timesteps 82535680, FPS 636, mean/median reward 103.9/101.0, min/max reward -20.0/276.0, entropy 0.10424, value loss 30.46084, policy loss -0.02052, distill_loss -183.84915, time 2160.86045 min
Updates 64490, num timesteps 82548480, FPS 636, mean/median reward 101.2/98.0, min/max reward -20.0/258.0, entropy 0.09034, value loss 37.33641, policy loss 0.03757, distill_loss -189.92563, time 2161.13143 min
Updates 64500, num timesteps 82561280, FPS 636, mean/median reward 101.9/98.0, min/max reward -20.0/258.0, entropy 0.10323, value loss 28.34450, policy loss 0.06834, distill_loss -192.84854, time 2161.40782 min
Updates 64510, num timesteps 82574080, FPS 636, mean/median reward 101.6/98.0, min/max reward -20.0/263.0, entropy 0.10589, value loss 31.89988, policy loss 0.03993, distill_loss -188.63699, time 2161.72774 min
Updates 64520, num timesteps 82586880, FPS 636, mean/median reward 112.2/108.0, min/max reward -20.0/268.0, entropy 0.10212, value loss 41.30426, policy loss -0.01548, distill_loss -185.62077, time 2162.00579 min
Updates 64530, num timesteps 82599680, FPS 636, mean/median reward 113.3/108.0, min/max reward -20.0/268.0, entropy 0.09974, value loss 49.88274, policy loss -0.16615, distill_loss -189.66476, time 2162.27789 min
Updates 64540, num timesteps 82612480, FPS 636, mean/median reward 114.7/110.0, min/max reward -20.0/268.0, entropy 0.08614, value loss 43.57616, policy loss -0.01984, distill_loss -205.87529, time 2162.54981 min
Updates 64550, num timesteps 82625280, FPS 636, mean/median reward 108.0/108.0, min/max reward -20.0/277.0, entropy 0.09164, value loss 24.76625, policy loss 0.06225, distill_loss -192.76579, time 2162.81954 min
Updates 64560, num timesteps 82638080, FPS 636, mean/median reward 103.5/99.0, min/max reward -20.0/306.0, entropy 0.10773, value loss 40.46473, policy loss 0.04802, distill_loss -186.83157, time 2163.09523 min
Updates 64570, num timesteps 82650880, FPS 636, mean/median reward 104.4/98.0, min/max reward -20.0/306.0, entropy 0.09739, value loss 47.65098, policy loss -0.10739, distill_loss -181.19006, time 2163.36576 min
