command line args: main.py --algo i2a --env RegularMiniPacmanNoFrameskip-v0 --num-processes 64 --port 5555 --log-dir /tmp/gym/RegularCopyModel --num-steps 10 --vis-interval 10 --entropy-coef 0.05 --num-stack 1 --use-copy-model
Updates 0, num timesteps 640, FPS 104, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 2.92146, policy loss 1.94581, distill_loss -0.00107, time 0.10199 min
Updates 147550, num timesteps 94432640, FPS 768, mean/median reward 485.3/502.0, min/max reward 96.0/788.0, entropy 0.00977, value loss 16.07674, policy loss -0.02522, distill_loss -381.44205, time 2048.90932 min
Updates 147560, num timesteps 94439040, FPS 768, mean/median reward 470.3/472.0, min/max reward 96.0/788.0, entropy 0.01498, value loss 17.11045, policy loss -0.04030, distill_loss -374.19025, time 2049.02821 min
Updates 147570, num timesteps 94445440, FPS 768, mean/median reward 471.6/469.0, min/max reward 96.0/788.0, entropy 0.01428, value loss 21.08008, policy loss -0.00793, distill_loss -370.07224, time 2049.14088 min
Updates 147580, num timesteps 94451840, FPS 768, mean/median reward 475.3/469.0, min/max reward 98.0/788.0, entropy 0.00599, value loss 20.17907, policy loss -0.00643, distill_loss -381.40131, time 2049.24285 min
Updates 147590, num timesteps 94458240, FPS 768, mean/median reward 470.4/469.0, min/max reward 30.0/847.0, entropy 0.01012, value loss 43.24975, policy loss -0.09986, distill_loss -383.37204, time 2049.37391 min
Updates 147600, num timesteps 94464640, FPS 768, mean/median reward 476.7/472.0, min/max reward 30.0/847.0, entropy 0.01120, value loss 9.36298, policy loss 0.00968, distill_loss -375.94409, time 2049.51068 min
Updates 147610, num timesteps 94471040, FPS 768, mean/median reward 482.5/492.0, min/max reward 30.0/847.0, entropy 0.01055, value loss 11.34046, policy loss -0.00429, distill_loss -368.27213, time 2049.61326 min
Updates 147620, num timesteps 94477440, FPS 768, mean/median reward 470.5/478.0, min/max reward 30.0/706.0, entropy 0.01480, value loss 22.22554, policy loss -0.00110, distill_loss -369.04834, time 2049.71057 min
Updates 147630, num timesteps 94483840, FPS 768, mean/median reward 466.9/472.0, min/max reward 30.0/706.0, entropy 0.01614, value loss 11.09772, policy loss 0.04007, distill_loss -355.77505, time 2049.81148 min
Updates 147640, num timesteps 94490240, FPS 768, mean/median reward 450.2/422.0, min/max reward 30.0/694.0, entropy 0.01261, value loss 45.61037, policy loss -0.01289, distill_loss -381.19595, time 2049.91402 min
Updates 147650, num timesteps 94496640, FPS 768, mean/median reward 451.0/423.0, min/max reward 30.0/694.0, entropy 0.01178, value loss 13.82934, policy loss -0.00508, distill_loss -362.19171, time 2050.01327 min
Updates 147660, num timesteps 94503040, FPS 768, mean/median reward 434.1/422.0, min/max reward 99.0/694.0, entropy 0.00856, value loss 13.77123, policy loss 0.01507, distill_loss -347.56848, time 2050.11480 min
Updates 147670, num timesteps 94509440, FPS 768, mean/median reward 440.5/423.0, min/max reward 1.0/826.0, entropy 0.01155, value loss 26.32656, policy loss 0.04589, distill_loss -361.18866, time 2050.22309 min
Updates 147680, num timesteps 94515840, FPS 768, mean/median reward 449.5/423.0, min/max reward 1.0/826.0, entropy 0.01135, value loss 18.14493, policy loss 0.01415, distill_loss -365.88766, time 2050.32457 min
Updates 147690, num timesteps 94522240, FPS 768, mean/median reward 439.8/423.0, min/max reward 1.0/826.0, entropy 0.01302, value loss 55.34027, policy loss -0.02606, distill_loss -400.85156, time 2050.44356 min
Updates 147700, num timesteps 94528640, FPS 768, mean/median reward 437.7/424.0, min/max reward 1.0/826.0, entropy 0.01053, value loss 24.22480, policy loss -0.00191, distill_loss -370.31561, time 2050.56636 min
Updates 147710, num timesteps 94535040, FPS 768, mean/median reward 419.5/416.0, min/max reward 1.0/826.0, entropy 0.01022, value loss 30.73378, policy loss -0.00724, distill_loss -372.07590, time 2050.67128 min
Updates 147720, num timesteps 94541440, FPS 768, mean/median reward 412.5/397.0, min/max reward 1.0/826.0, entropy 0.01001, value loss 10.08277, policy loss -0.00922, distill_loss -366.97382, time 2050.77545 min
Updates 147730, num timesteps 94547840, FPS 768, mean/median reward 408.1/404.0, min/max reward 1.0/699.0, entropy 0.01117, value loss 8.43453, policy loss 0.01910, distill_loss -359.96320, time 2050.88668 min
Updates 147740, num timesteps 94554240, FPS 768, mean/median reward 405.2/412.0, min/max reward 1.0/696.0, entropy 0.01203, value loss 20.85913, policy loss 0.00531, distill_loss -356.19031, time 2050.99917 min
Updates 147750, num timesteps 94560640, FPS 768, mean/median reward 403.6/404.0, min/max reward 4.0/696.0, entropy 0.00950, value loss 27.33001, policy loss -0.07231, distill_loss -353.96753, time 2051.10091 min
Updates 147760, num timesteps 94567040, FPS 768, mean/median reward 419.3/409.0, min/max reward 31.0/836.0, entropy 0.01090, value loss 12.89297, policy loss 0.01278, distill_loss -364.76691, time 2051.21447 min
Updates 147770, num timesteps 94573440, FPS 768, mean/median reward 420.1/412.0, min/max reward 31.0/836.0, entropy 0.01043, value loss 31.71692, policy loss -0.00620, distill_loss -372.39389, time 2051.31579 min
Updates 147780, num timesteps 94579840, FPS 768, mean/median reward 435.1/431.0, min/max reward 0.0/836.0, entropy 0.01450, value loss 9.01393, policy loss 0.01098, distill_loss -360.40631, time 2051.42345 min
Updates 147790, num timesteps 94586240, FPS 768, mean/median reward 444.6/443.0, min/max reward 0.0/836.0, entropy 0.01503, value loss 33.55386, policy loss -0.00555, distill_loss -395.34723, time 2051.52421 min
Updates 147800, num timesteps 94592640, FPS 768, mean/median reward 435.2/428.0, min/max reward 0.0/755.0, entropy 0.00873, value loss 16.82122, policy loss -0.00659, distill_loss -387.76450, time 2051.64064 min
Updates 147810, num timesteps 94599040, FPS 768, mean/median reward 451.6/431.0, min/max reward 0.0/755.0, entropy 0.01201, value loss 14.97810, policy loss 0.00632, distill_loss -359.79367, time 2051.74244 min
Updates 147820, num timesteps 94605440, FPS 768, mean/median reward 465.4/441.0, min/max reward 0.0/755.0, entropy 0.00701, value loss 39.68195, policy loss -0.01104, distill_loss -380.42255, time 2051.84463 min
Updates 147830, num timesteps 94611840, FPS 768, mean/median reward 459.8/431.0, min/max reward 0.0/755.0, entropy 0.01280, value loss 15.93011, policy loss -0.02289, distill_loss -355.74789, time 2051.94865 min
Updates 147840, num timesteps 94618240, FPS 768, mean/median reward 457.8/435.0, min/max reward 0.0/755.0, entropy 0.01358, value loss 23.87536, policy loss -0.00113, distill_loss -376.16412, time 2052.05173 min
Updates 147850, num timesteps 94624640, FPS 768, mean/median reward 474.4/441.0, min/max reward 72.0/755.0, entropy 0.00779, value loss 21.19358, policy loss -0.03313, distill_loss -377.03284, time 2052.15630 min
Updates 147860, num timesteps 94631040, FPS 768, mean/median reward 475.3/440.0, min/max reward 72.0/755.0, entropy 0.00967, value loss 9.65272, policy loss -0.00150, distill_loss -368.55042, time 2052.26626 min
Updates 147870, num timesteps 94637440, FPS 768, mean/median reward 468.3/465.0, min/max reward 72.0/744.0, entropy 0.00963, value loss 12.53709, policy loss 0.03527, distill_loss -367.56622, time 2052.36914 min
Updates 147880, num timesteps 94643840, FPS 768, mean/median reward 460.6/440.0, min/max reward 72.0/744.0, entropy 0.01362, value loss 11.37589, policy loss 0.01938, distill_loss -376.21405, time 2052.47056 min
Updates 147890, num timesteps 94650240, FPS 768, mean/median reward 459.0/445.0, min/max reward 72.0/744.0, entropy 0.01254, value loss 10.21582, policy loss -0.00382, distill_loss -360.41278, time 2052.57113 min
Updates 147900, num timesteps 94656640, FPS 768, mean/median reward 452.0/441.0, min/max reward 72.0/744.0, entropy 0.00543, value loss 10.07601, policy loss -0.01829, distill_loss -372.47626, time 2052.67175 min
Updates 147910, num timesteps 94663040, FPS 768, mean/median reward 461.9/504.0, min/max reward 72.0/744.0, entropy 0.01652, value loss 28.91053, policy loss -0.00898, distill_loss -360.25949, time 2052.77069 min
Updates 147920, num timesteps 94669440, FPS 768, mean/median reward 466.6/506.0, min/max reward 72.0/692.0, entropy 0.01624, value loss 19.24160, policy loss -0.02225, distill_loss -357.53122, time 2052.87018 min
Updates 147930, num timesteps 94675840, FPS 768, mean/median reward 469.7/518.0, min/max reward 72.0/709.0, entropy 0.01514, value loss 10.12115, policy loss 0.07236, distill_loss -363.85110, time 2052.97002 min
Updates 147940, num timesteps 94682240, FPS 768, mean/median reward 468.9/518.0, min/max reward 72.0/709.0, entropy 0.01222, value loss 36.87760, policy loss -0.01446, distill_loss -372.99509, time 2053.07553 min
Updates 147950, num timesteps 94688640, FPS 768, mean/median reward 461.4/518.0, min/max reward 5.0/719.0, entropy 0.00654, value loss 14.59564, policy loss -0.02080, distill_loss -368.73270, time 2053.17575 min
Updates 147960, num timesteps 94695040, FPS 768, mean/median reward 442.5/463.0, min/max reward 1.0/719.0, entropy 0.01389, value loss 62.10368, policy loss 0.00431, distill_loss -363.83334, time 2053.27708 min
Updates 147970, num timesteps 94701440, FPS 768, mean/median reward 449.8/518.0, min/max reward 2.0/719.0, entropy 0.01273, value loss 23.23134, policy loss 0.00103, distill_loss -363.25726, time 2053.37877 min
Updates 147980, num timesteps 94707840, FPS 768, mean/median reward 461.7/523.0, min/max reward 2.0/719.0, entropy 0.01084, value loss 18.26532, policy loss 0.01212, distill_loss -376.18350, time 2053.47973 min
Updates 147990, num timesteps 94714240, FPS 768, mean/median reward 458.8/463.0, min/max reward 2.0/719.0, entropy 0.01222, value loss 54.06142, policy loss -0.03328, distill_loss -367.11847, time 2053.58131 min
Updates 148000, num timesteps 94720640, FPS 768, mean/median reward 442.8/422.0, min/max reward 2.0/719.0, entropy 0.01123, value loss 8.84374, policy loss -0.00921, distill_loss -356.16177, time 2053.69693 min
Updates 148010, num timesteps 94727040, FPS 768, mean/median reward 443.5/422.0, min/max reward 2.0/719.0, entropy 0.00893, value loss 9.73075, policy loss -0.00558, distill_loss -375.94611, time 2053.79953 min
Updates 148020, num timesteps 94733440, FPS 768, mean/median reward 442.7/422.0, min/max reward 2.0/719.0, entropy 0.01622, value loss 13.11140, policy loss -0.00043, distill_loss -368.90994, time 2053.90104 min
Updates 148030, num timesteps 94739840, FPS 768, mean/median reward 441.9/422.0, min/max reward 2.0/727.0, entropy 0.00716, value loss 15.62257, policy loss 0.00905, distill_loss -359.80292, time 2054.00642 min
Updates 148040, num timesteps 94746240, FPS 768, mean/median reward 454.9/455.0, min/max reward 5.0/727.0, entropy 0.02704, value loss 26.35506, policy loss -0.19593, distill_loss -346.22171, time 2054.11181 min
Updates 148050, num timesteps 94752640, FPS 768, mean/median reward 471.3/487.0, min/max reward 47.0/727.0, entropy 0.00919, value loss 17.69543, policy loss -0.03190, distill_loss -362.19406, time 2054.21240 min
Updates 148060, num timesteps 94759040, FPS 768, mean/median reward 469.6/487.0, min/max reward 47.0/727.0, entropy 0.00560, value loss 36.04900, policy loss 0.00280, distill_loss -370.44061, time 2054.31101 min
Updates 148070, num timesteps 94765440, FPS 768, mean/median reward 463.9/465.0, min/max reward 47.0/727.0, entropy 0.01312, value loss 33.85397, policy loss -0.00894, distill_loss -366.44153, time 2054.41001 min
Updates 148080, num timesteps 94771840, FPS 768, mean/median reward 469.3/465.0, min/max reward 47.0/727.0, entropy 0.01069, value loss 14.99933, policy loss -0.01223, distill_loss -354.39752, time 2054.51310 min
Updates 148090, num timesteps 94778240, FPS 768, mean/median reward 472.5/489.0, min/max reward 47.0/727.0, entropy 0.01816, value loss 28.88318, policy loss 0.00064, distill_loss -366.72308, time 2054.61442 min
Updates 148100, num timesteps 94784640, FPS 768, mean/median reward 475.8/489.0, min/max reward 47.0/727.0, entropy 0.00691, value loss 13.60974, policy loss -0.00101, distill_loss -371.43039, time 2054.71578 min
Updates 148110, num timesteps 94791040, FPS 768, mean/median reward 479.2/486.0, min/max reward 47.0/727.0, entropy 0.01501, value loss 29.71922, policy loss -0.00858, distill_loss -368.08478, time 2054.81672 min
Updates 148120, num timesteps 94797440, FPS 768, mean/median reward 471.8/475.0, min/max reward 47.0/727.0, entropy 0.01872, value loss 14.30247, policy loss -0.02643, distill_loss -371.87811, time 2054.91676 min
Updates 148130, num timesteps 94803840, FPS 768, mean/median reward 484.5/498.0, min/max reward 137.0/698.0, entropy 0.01271, value loss 10.72656, policy loss 0.02998, distill_loss -351.98489, time 2055.01821 min
Updates 148140, num timesteps 94810240, FPS 768, mean/median reward 469.7/456.0, min/max reward 137.0/698.0, entropy 0.01137, value loss 12.73083, policy loss 0.00369, distill_loss -370.77795, time 2055.12590 min
Updates 148150, num timesteps 94816640, FPS 768, mean/median reward 466.5/432.0, min/max reward 42.0/698.0, entropy 0.01145, value loss 45.13148, policy loss -0.10925, distill_loss -394.92096, time 2055.22608 min
Updates 148160, num timesteps 94823040, FPS 768, mean/median reward 454.9/422.0, min/max reward 42.0/730.0, entropy 0.02315, value loss 25.91086, policy loss -0.06267, distill_loss -335.24762, time 2055.33005 min
Updates 148170, num timesteps 94829440, FPS 768, mean/median reward 444.9/423.0, min/max reward 42.0/730.0, entropy 0.00964, value loss 10.43025, policy loss 0.00503, distill_loss -370.92212, time 2055.43033 min
Updates 148180, num timesteps 94835840, FPS 768, mean/median reward 440.5/424.0, min/max reward 42.0/730.0, entropy 0.00816, value loss 16.20548, policy loss -0.00544, distill_loss -343.66071, time 2055.53171 min
Updates 148190, num timesteps 94842240, FPS 768, mean/median reward 423.6/423.0, min/max reward 42.0/730.0, entropy 0.00687, value loss 47.91306, policy loss 0.01904, distill_loss -345.74698, time 2055.64179 min
Updates 148200, num timesteps 94848640, FPS 768, mean/median reward 424.0/424.0, min/max reward 42.0/730.0, entropy 0.01310, value loss 11.30607, policy loss 0.01142, distill_loss -357.17383, time 2055.82884 min
Updates 148210, num timesteps 94855040, FPS 768, mean/median reward 436.1/446.0, min/max reward 42.0/730.0, entropy 0.01505, value loss 12.84518, policy loss 0.01182, distill_loss -369.33884, time 2055.93013 min
Updates 148220, num timesteps 94861440, FPS 768, mean/median reward 443.5/457.0, min/max reward 42.0/698.0, entropy 0.01925, value loss 10.00954, policy loss -0.04142, distill_loss -381.23386, time 2056.03004 min
Updates 148230, num timesteps 94867840, FPS 768, mean/median reward 452.1/470.0, min/max reward 1.0/698.0, entropy 0.00935, value loss 61.83496, policy loss -0.17678, distill_loss -375.00189, time 2056.14966 min
Updates 148240, num timesteps 94874240, FPS 768, mean/median reward 447.5/450.0, min/max reward 1.0/697.0, entropy 0.01733, value loss 35.20512, policy loss 0.03460, distill_loss -365.55408, time 2056.25133 min
Updates 148250, num timesteps 94880640, FPS 768, mean/median reward 451.0/450.0, min/max reward 1.0/697.0, entropy 0.01456, value loss 21.46392, policy loss 0.00578, distill_loss -364.97986, time 2056.36872 min
Updates 148260, num timesteps 94887040, FPS 769, mean/median reward 446.6/424.0, min/max reward 1.0/697.0, entropy 0.01413, value loss 64.29103, policy loss 0.00984, distill_loss -355.34045, time 2056.49720 min
Updates 148270, num timesteps 94893440, FPS 769, mean/median reward 452.3/424.0, min/max reward 1.0/697.0, entropy 0.01707, value loss 9.72477, policy loss 0.03224, distill_loss -364.68497, time 2056.61078 min
Updates 148280, num timesteps 94899840, FPS 769, mean/median reward 460.8/446.0, min/max reward 3.0/704.0, entropy 0.01886, value loss 24.80603, policy loss -0.14444, distill_loss -358.19836, time 2056.72559 min
Updates 148290, num timesteps 94906240, FPS 769, mean/median reward 456.9/448.0, min/max reward 3.0/704.0, entropy 0.02076, value loss 48.13065, policy loss -0.05728, distill_loss -356.24542, time 2056.82915 min
Updates 148300, num timesteps 94912640, FPS 769, mean/median reward 458.5/448.0, min/max reward 3.0/704.0, entropy 0.01123, value loss 11.84298, policy loss 0.00922, distill_loss -355.16592, time 2056.96498 min
Updates 148310, num timesteps 94919040, FPS 769, mean/median reward 465.6/422.0, min/max reward 138.0/704.0, entropy 0.01410, value loss 10.03036, policy loss 0.02136, distill_loss -387.81024, time 2057.06736 min
Updates 148320, num timesteps 94925440, FPS 769, mean/median reward 463.6/421.0, min/max reward 138.0/707.0, entropy 0.01394, value loss 7.29554, policy loss 0.02527, distill_loss -350.96930, time 2057.21048 min
Updates 148330, num timesteps 94931840, FPS 769, mean/median reward 454.4/421.0, min/max reward 61.0/707.0, entropy 0.00854, value loss 17.57770, policy loss 0.00930, distill_loss -380.57043, time 2057.31093 min
Updates 148340, num timesteps 94938240, FPS 769, mean/median reward 473.5/463.0, min/max reward 61.0/707.0, entropy 0.01413, value loss 25.33695, policy loss -0.02108, distill_loss -368.94119, time 2057.41099 min
Updates 148350, num timesteps 94944640, FPS 769, mean/median reward 460.9/463.0, min/max reward 1.0/707.0, entropy 0.01221, value loss 12.46976, policy loss -0.01744, distill_loss -359.95953, time 2057.51217 min
Updates 148360, num timesteps 94951040, FPS 769, mean/median reward 460.1/433.0, min/max reward 1.0/707.0, entropy 0.02668, value loss 16.28036, policy loss -0.01850, distill_loss -341.92218, time 2057.61296 min
Updates 148370, num timesteps 94957440, FPS 769, mean/median reward 470.8/463.0, min/max reward 1.0/707.0, entropy 0.00833, value loss 8.36043, policy loss -0.03511, distill_loss -387.13257, time 2057.71763 min
Updates 148380, num timesteps 94963840, FPS 769, mean/median reward 462.9/429.0, min/max reward 1.0/705.0, entropy 0.01898, value loss 9.61312, policy loss -0.03481, distill_loss -372.46173, time 2057.81813 min
Updates 148390, num timesteps 94970240, FPS 769, mean/median reward 482.2/464.0, min/max reward 242.0/705.0, entropy 0.00843, value loss 9.43587, policy loss -0.01585, distill_loss -365.49710, time 2057.91744 min
Updates 148400, num timesteps 94976640, FPS 769, mean/median reward 488.2/482.0, min/max reward 242.0/708.0, entropy 0.00705, value loss 15.29540, policy loss -0.01705, distill_loss -377.83057, time 2058.02311 min
Updates 148410, num timesteps 94983040, FPS 769, mean/median reward 488.2/482.0, min/max reward 242.0/708.0, entropy 0.01736, value loss 10.51789, policy loss 0.01586, distill_loss -379.99469, time 2058.12595 min
Updates 148420, num timesteps 94989440, FPS 769, mean/median reward 474.6/482.0, min/max reward 81.0/708.0, entropy 0.01039, value loss 51.01170, policy loss -0.01159, distill_loss -366.66425, time 2058.22676 min
Updates 148430, num timesteps 94995840, FPS 769, mean/median reward 481.7/493.0, min/max reward 81.0/708.0, entropy 0.01241, value loss 19.37552, policy loss -0.02284, distill_loss -369.19998, time 2058.33178 min
Updates 148440, num timesteps 95002240, FPS 769, mean/median reward 479.6/493.0, min/max reward 81.0/708.0, entropy 0.00507, value loss 10.26056, policy loss -0.00705, distill_loss -370.15720, time 2058.43945 min
Updates 148450, num timesteps 95008640, FPS 769, mean/median reward 473.4/478.0, min/max reward 81.0/708.0, entropy 0.01890, value loss 32.08186, policy loss -0.03134, distill_loss -369.89648, time 2058.59527 min
Updates 148460, num timesteps 95015040, FPS 769, mean/median reward 477.8/486.0, min/max reward 81.0/708.0, entropy 0.01438, value loss 22.88210, policy loss 0.00402, distill_loss -368.20981, time 2058.69526 min
Updates 148470, num timesteps 95021440, FPS 769, mean/median reward 483.1/488.0, min/max reward 81.0/708.0, entropy 0.00928, value loss 25.03613, policy loss 0.02136, distill_loss -381.34067, time 2058.80274 min
Updates 148480, num timesteps 95027840, FPS 769, mean/median reward 491.4/495.0, min/max reward 81.0/708.0, entropy 0.00866, value loss 16.67083, policy loss -0.08443, distill_loss -391.18896, time 2058.91129 min
Updates 148490, num timesteps 95034240, FPS 769, mean/median reward 483.4/439.0, min/max reward 81.0/707.0, entropy 0.00936, value loss 10.46767, policy loss 0.00607, distill_loss -366.78964, time 2059.02189 min
Updates 148500, num timesteps 95040640, FPS 769, mean/median reward 481.2/495.0, min/max reward 101.0/707.0, entropy 0.02538, value loss 14.83398, policy loss -0.00032, distill_loss -377.52954, time 2059.15579 min
Updates 148510, num timesteps 95047040, FPS 769, mean/median reward 492.1/508.0, min/max reward 101.0/707.0, entropy 0.01705, value loss 24.03214, policy loss -0.02527, distill_loss -375.22467, time 2059.25757 min
Updates 148520, num timesteps 95053440, FPS 769, mean/median reward 493.2/513.0, min/max reward 101.0/707.0, entropy 0.01410, value loss 12.23647, policy loss 0.00358, distill_loss -367.59348, time 2059.36487 min
Updates 148530, num timesteps 95059840, FPS 769, mean/median reward 508.5/535.0, min/max reward 101.0/703.0, entropy 0.01478, value loss 17.79099, policy loss -0.00360, distill_loss -365.93729, time 2059.46979 min
Updates 148540, num timesteps 95066240, FPS 769, mean/median reward 511.8/526.0, min/max reward 122.0/703.0, entropy 0.01116, value loss 24.97461, policy loss 0.00299, distill_loss -391.85428, time 2059.56993 min
Updates 148550, num timesteps 95072640, FPS 769, mean/median reward 503.3/517.0, min/max reward 122.0/703.0, entropy 0.01414, value loss 14.22874, policy loss 0.03179, distill_loss -379.96133, time 2059.67854 min
Updates 148560, num timesteps 95079040, FPS 769, mean/median reward 496.2/517.0, min/max reward 122.0/703.0, entropy 0.00763, value loss 13.88304, policy loss 0.00758, distill_loss -373.87988, time 2059.77850 min
Updates 148570, num timesteps 95085440, FPS 769, mean/median reward 473.9/498.0, min/max reward 122.0/700.0, entropy 0.00979, value loss 60.41254, policy loss 0.01090, distill_loss -354.80371, time 2059.89677 min
Updates 148580, num timesteps 95091840, FPS 769, mean/median reward 465.4/475.0, min/max reward 6.0/700.0, entropy 0.01624, value loss 28.62690, policy loss -0.02068, distill_loss -373.63510, time 2060.00194 min
Updates 148590, num timesteps 95098240, FPS 769, mean/median reward 462.5/423.0, min/max reward 6.0/700.0, entropy 0.01236, value loss 12.85596, policy loss -0.01312, distill_loss -345.36407, time 2060.10544 min
Updates 148600, num timesteps 95104640, FPS 769, mean/median reward 467.1/471.0, min/max reward 6.0/700.0, entropy 0.01427, value loss 13.68674, policy loss -0.00017, distill_loss -362.76181, time 2060.21635 min
Updates 148610, num timesteps 95111040, FPS 769, mean/median reward 469.6/457.0, min/max reward 6.0/700.0, entropy 0.01296, value loss 7.88606, policy loss -0.01094, distill_loss -357.53134, time 2060.33018 min
Updates 148620, num timesteps 95117440, FPS 769, mean/median reward 464.9/423.0, min/max reward 6.0/700.0, entropy 0.01421, value loss 15.56128, policy loss 0.00615, distill_loss -367.56412, time 2060.42777 min
Updates 148630, num timesteps 95123840, FPS 769, mean/median reward 471.3/423.0, min/max reward 6.0/707.0, entropy 0.01373, value loss 8.84686, policy loss -0.00051, distill_loss -376.05087, time 2060.52632 min
Updates 148640, num timesteps 95130240, FPS 769, mean/median reward 474.0/423.0, min/max reward 135.0/707.0, entropy 0.01326, value loss 26.09137, policy loss -0.05987, distill_loss -368.04840, time 2060.62779 min
Updates 148650, num timesteps 95136640, FPS 769, mean/median reward 472.8/423.0, min/max reward 51.0/707.0, entropy 0.00968, value loss 11.16277, policy loss -0.00026, distill_loss -337.40240, time 2060.72902 min
Updates 148660, num timesteps 95143040, FPS 769, mean/median reward 463.5/423.0, min/max reward 51.0/707.0, entropy 0.01655, value loss 20.09031, policy loss -0.03293, distill_loss -385.20526, time 2060.82929 min
Updates 148670, num timesteps 95149440, FPS 769, mean/median reward 467.0/424.0, min/max reward 51.0/746.0, entropy 0.00710, value loss 12.53508, policy loss -0.00117, distill_loss -368.32968, time 2060.93180 min
Updates 148680, num timesteps 95155840, FPS 769, mean/median reward 465.3/424.0, min/max reward 51.0/746.0, entropy 0.01264, value loss 34.76504, policy loss -0.01313, distill_loss -366.05118, time 2061.03446 min
Updates 148690, num timesteps 95162240, FPS 769, mean/median reward 470.1/453.0, min/max reward 4.0/746.0, entropy 0.00910, value loss 42.96664, policy loss -0.01394, distill_loss -362.04745, time 2061.13954 min
Updates 148700, num timesteps 95168640, FPS 769, mean/median reward 478.5/469.0, min/max reward 4.0/746.0, entropy 0.01378, value loss 8.37076, policy loss -0.00494, distill_loss -378.83527, time 2061.32584 min
Updates 148710, num timesteps 95175040, FPS 769, mean/median reward 484.1/493.0, min/max reward 4.0/746.0, entropy 0.01557, value loss 20.15432, policy loss 0.02184, distill_loss -365.03351, time 2061.42681 min
Updates 148720, num timesteps 95181440, FPS 769, mean/median reward 472.9/475.0, min/max reward 4.0/746.0, entropy 0.01335, value loss 7.15292, policy loss 0.00939, distill_loss -362.53909, time 2061.54050 min
Updates 148730, num timesteps 95187840, FPS 769, mean/median reward 487.1/493.0, min/max reward 4.0/746.0, entropy 0.00891, value loss 25.01628, policy loss 0.00229, distill_loss -403.74490, time 2061.65777 min
Updates 148740, num timesteps 95194240, FPS 769, mean/median reward 493.2/496.0, min/max reward 4.0/770.0, entropy 0.01545, value loss 17.15839, policy loss -0.02279, distill_loss -360.34479, time 2061.75642 min
Updates 148750, num timesteps 95200640, FPS 769, mean/median reward 484.9/458.0, min/max reward 69.0/770.0, entropy 0.01517, value loss 18.80104, policy loss -0.03223, distill_loss -343.87201, time 2061.85755 min
Updates 148760, num timesteps 95207040, FPS 769, mean/median reward 476.2/454.0, min/max reward 69.0/770.0, entropy 0.02062, value loss 88.68162, policy loss -0.16691, distill_loss -365.78989, time 2062.00800 min
Updates 148770, num timesteps 95213440, FPS 769, mean/median reward 464.8/422.0, min/max reward 69.0/770.0, entropy 0.01513, value loss 14.29014, policy loss -0.02554, distill_loss -385.14603, time 2062.11213 min
Updates 148780, num timesteps 95219840, FPS 769, mean/median reward 460.6/443.0, min/max reward 69.0/704.0, entropy 0.00490, value loss 18.27522, policy loss -0.00116, distill_loss -392.22955, time 2062.21249 min
Updates 148790, num timesteps 95226240, FPS 769, mean/median reward 441.9/422.0, min/max reward 9.0/654.0, entropy 0.02105, value loss 22.37715, policy loss -0.01982, distill_loss -378.01309, time 2062.31225 min
Updates 148800, num timesteps 95232640, FPS 769, mean/median reward 434.0/420.0, min/max reward 9.0/684.0, entropy 0.01146, value loss 30.38004, policy loss -0.00889, distill_loss -372.94666, time 2062.42985 min
Updates 148810, num timesteps 95239040, FPS 769, mean/median reward 460.1/465.0, min/max reward 9.0/727.0, entropy 0.01155, value loss 22.82748, policy loss 0.01106, distill_loss -371.92136, time 2062.53262 min
Updates 148820, num timesteps 95245440, FPS 769, mean/median reward 455.1/454.0, min/max reward 9.0/727.0, entropy 0.00801, value loss 8.63909, policy loss 0.04223, distill_loss -346.40668, time 2062.67583 min
Updates 148830, num timesteps 95251840, FPS 769, mean/median reward 458.8/454.0, min/max reward 9.0/826.0, entropy 0.00858, value loss 14.12890, policy loss -0.00417, distill_loss -399.09985, time 2062.87111 min
Updates 148840, num timesteps 95258240, FPS 769, mean/median reward 457.9/460.0, min/max reward 9.0/826.0, entropy 0.01548, value loss 15.99615, policy loss 0.09065, distill_loss -358.23199, time 2062.97524 min
Updates 148850, num timesteps 95264640, FPS 769, mean/median reward 468.9/465.0, min/max reward 9.0/826.0, entropy 0.01387, value loss 7.91028, policy loss 0.02403, distill_loss -386.18851, time 2063.07453 min
Updates 148860, num timesteps 95271040, FPS 769, mean/median reward 469.9/465.0, min/max reward 63.0/826.0, entropy 0.01327, value loss 9.34423, policy loss -0.02182, distill_loss -370.49921, time 2063.17478 min
Updates 148870, num timesteps 95277440, FPS 769, mean/median reward 459.6/465.0, min/max reward 43.0/826.0, entropy 0.01513, value loss 8.43779, policy loss -0.01752, distill_loss -349.34247, time 2063.31663 min
Updates 148880, num timesteps 95283840, FPS 769, mean/median reward 454.6/445.0, min/max reward 43.0/826.0, entropy 0.01117, value loss 23.87280, policy loss 0.01053, distill_loss -359.79181, time 2063.42463 min
Updates 148890, num timesteps 95290240, FPS 769, mean/median reward 463.0/466.0, min/max reward 43.0/826.0, entropy 0.01694, value loss 21.27409, policy loss -0.01296, distill_loss -364.36191, time 2063.53019 min
Updates 148900, num timesteps 95296640, FPS 769, mean/median reward 448.2/421.0, min/max reward 2.0/826.0, entropy 0.02595, value loss 84.73945, policy loss -0.20641, distill_loss -371.40417, time 2063.67634 min
