command line args: main.py --env-name RegularMiniPacmanNoFrameskip-v0 --algo i2a --environment-model MiniModel --distill-coef 10 --entropy-coef 0.02 --num-stack 1 --num-processes 128 --port 5027
Updates 0, num timesteps 640, FPS 100, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60800, value loss 2.21387, policy loss 1.83457, distill_loss -0.04561, time 0.10619 min
Updates 114250, num timesteps 73120640, FPS 437, mean/median reward 135.9/125.0, min/max reward 1.0/318.0, entropy 0.07847, value loss 4.09212, policy loss 0.01397, distill_loss -338.03842, time 2784.86686 min
Updates 114260, num timesteps 73127040, FPS 437, mean/median reward 132.0/124.0, min/max reward 1.0/389.0, entropy 0.05536, value loss 57.05715, policy loss 0.14362, distill_loss -356.49170, time 2785.07200 min
Updates 114270, num timesteps 73133440, FPS 437, mean/median reward 130.7/124.0, min/max reward 1.0/389.0, entropy 0.09264, value loss 4.85544, policy loss -0.09149, distill_loss -291.56915, time 2785.28212 min
Updates 114280, num timesteps 73139840, FPS 437, mean/median reward 131.5/125.0, min/max reward 1.0/389.0, entropy 0.07351, value loss 17.28211, policy loss -0.01524, distill_loss -314.54712, time 2785.49196 min
Updates 114290, num timesteps 73146240, FPS 437, mean/median reward 129.7/123.0, min/max reward 1.0/389.0, entropy 0.08098, value loss 5.96630, policy loss -0.02056, distill_loss -311.59946, time 2785.71241 min
Updates 114300, num timesteps 73152640, FPS 437, mean/median reward 136.0/126.0, min/max reward 1.0/389.0, entropy 0.07426, value loss 29.15518, policy loss -0.18218, distill_loss -331.33966, time 2786.05311 min
Updates 114310, num timesteps 73159040, FPS 437, mean/median reward 136.9/126.0, min/max reward 1.0/389.0, entropy 0.08701, value loss 9.10464, policy loss 0.02434, distill_loss -320.00412, time 2786.28133 min
Updates 114320, num timesteps 73165440, FPS 437, mean/median reward 132.8/125.0, min/max reward 1.0/389.0, entropy 0.09454, value loss 4.94506, policy loss -0.02549, distill_loss -314.44211, time 2786.51893 min
Updates 114330, num timesteps 73171840, FPS 437, mean/median reward 133.8/126.0, min/max reward 1.0/389.0, entropy 0.09841, value loss 22.83303, policy loss -0.05976, distill_loss -298.40271, time 2786.71978 min
Updates 114340, num timesteps 73178240, FPS 437, mean/median reward 135.7/126.0, min/max reward 1.0/389.0, entropy 0.07846, value loss 10.67588, policy loss -0.04935, distill_loss -342.59018, time 2786.96521 min
Updates 114350, num timesteps 73184640, FPS 437, mean/median reward 133.7/124.0, min/max reward 1.0/389.0, entropy 0.10435, value loss 6.87748, policy loss -0.06347, distill_loss -343.25528, time 2787.34188 min
Updates 114360, num timesteps 73191040, FPS 437, mean/median reward 137.5/125.0, min/max reward 1.0/389.0, entropy 0.08113, value loss 6.10801, policy loss -0.01251, distill_loss -307.34637, time 2787.51461 min
Updates 114370, num timesteps 73197440, FPS 437, mean/median reward 132.4/122.0, min/max reward 1.0/389.0, entropy 0.08240, value loss 47.24212, policy loss -0.11821, distill_loss -325.88293, time 2787.87324 min
Updates 114380, num timesteps 73203840, FPS 437, mean/median reward 132.2/121.0, min/max reward 1.0/385.0, entropy 0.08312, value loss 3.54698, policy loss -0.04794, distill_loss -323.40573, time 2788.08471 min
Updates 114390, num timesteps 73210240, FPS 437, mean/median reward 132.0/122.0, min/max reward 1.0/385.0, entropy 0.08036, value loss 7.50792, policy loss -0.00304, distill_loss -329.28564, time 2788.27919 min
Updates 114400, num timesteps 73216640, FPS 437, mean/median reward 126.5/121.0, min/max reward 1.0/383.0, entropy 0.08508, value loss 3.94993, policy loss -0.01702, distill_loss -319.95419, time 2788.61752 min
Updates 114410, num timesteps 73223040, FPS 437, mean/median reward 132.1/123.0, min/max reward 1.0/383.0, entropy 0.11436, value loss 14.75516, policy loss -0.12274, distill_loss -325.35367, time 2788.87360 min
Updates 114420, num timesteps 73229440, FPS 437, mean/median reward 133.5/127.0, min/max reward 1.0/383.0, entropy 0.08400, value loss 37.26270, policy loss 0.19716, distill_loss -330.83771, time 2789.10656 min
Updates 114430, num timesteps 73235840, FPS 437, mean/median reward 128.8/126.0, min/max reward 1.0/379.0, entropy 0.08530, value loss 11.06451, policy loss -0.02930, distill_loss -345.70941, time 2789.49575 min
Updates 114440, num timesteps 73242240, FPS 437, mean/median reward 132.3/125.0, min/max reward 1.0/379.0, entropy 0.10259, value loss 9.09563, policy loss -0.03349, distill_loss -308.90442, time 2789.73092 min
Updates 114450, num timesteps 73248640, FPS 437, mean/median reward 128.0/125.0, min/max reward 1.0/366.0, entropy 0.12591, value loss 3.03391, policy loss -0.02459, distill_loss -299.81873, time 2789.93446 min
Updates 114460, num timesteps 73255040, FPS 437, mean/median reward 121.2/120.0, min/max reward 0.0/366.0, entropy 0.10624, value loss 7.43030, policy loss -0.08498, distill_loss -309.57242, time 2790.22683 min
Updates 114470, num timesteps 73261440, FPS 437, mean/median reward 119.1/120.0, min/max reward 0.0/366.0, entropy 0.07652, value loss 13.03403, policy loss 0.00644, distill_loss -343.90002, time 2790.46456 min
Updates 114480, num timesteps 73267840, FPS 437, mean/median reward 119.3/124.0, min/max reward 0.0/366.0, entropy 0.04975, value loss 20.10165, policy loss -0.01728, distill_loss -360.02115, time 2790.64109 min
Updates 114490, num timesteps 73274240, FPS 437, mean/median reward 123.3/124.0, min/max reward 2.0/369.0, entropy 0.05289, value loss 17.58738, policy loss -0.03182, distill_loss -362.36539, time 2790.87541 min
Updates 114500, num timesteps 73280640, FPS 437, mean/median reward 123.1/124.0, min/max reward 2.0/369.0, entropy 0.05617, value loss 8.29879, policy loss -0.03124, distill_loss -331.27014, time 2791.08733 min
Updates 114510, num timesteps 73287040, FPS 437, mean/median reward 126.8/123.0, min/max reward 2.0/369.0, entropy 0.06349, value loss 6.34053, policy loss -0.02182, distill_loss -344.08560, time 2791.37650 min
Updates 114520, num timesteps 73293440, FPS 437, mean/median reward 136.6/125.0, min/max reward 2.0/399.0, entropy 0.05249, value loss 7.49697, policy loss -0.03975, distill_loss -359.45062, time 2791.60875 min
Updates 114530, num timesteps 73299840, FPS 437, mean/median reward 139.6/125.0, min/max reward 1.0/399.0, entropy 0.05575, value loss 34.08652, policy loss -0.15944, distill_loss -359.11371, time 2791.81634 min
Updates 114540, num timesteps 73306240, FPS 437, mean/median reward 138.8/125.0, min/max reward 0.0/381.0, entropy 0.06652, value loss 5.79106, policy loss -0.03301, distill_loss -352.78644, time 2792.05450 min
Updates 114550, num timesteps 73312640, FPS 437, mean/median reward 136.1/125.0, min/max reward 0.0/381.0, entropy 0.09194, value loss 3.49845, policy loss 0.00080, distill_loss -324.98987, time 2792.29378 min
Updates 114560, num timesteps 73319040, FPS 437, mean/median reward 132.0/125.0, min/max reward 0.0/381.0, entropy 0.06095, value loss 5.37382, policy loss 0.00596, distill_loss -316.91507, time 2792.53285 min
Updates 114570, num timesteps 73325440, FPS 437, mean/median reward 137.3/127.0, min/max reward 1.0/381.0, entropy 0.07996, value loss 6.24218, policy loss -0.05104, distill_loss -313.19348, time 2792.77851 min
Updates 114580, num timesteps 73331840, FPS 437, mean/median reward 138.4/128.0, min/max reward 1.0/369.0, entropy 0.06086, value loss 14.88995, policy loss -0.00552, distill_loss -386.03085, time 2793.01759 min
Updates 114590, num timesteps 73338240, FPS 437, mean/median reward 141.9/130.0, min/max reward 1.0/369.0, entropy 0.06274, value loss 31.41946, policy loss 0.03251, distill_loss -356.39349, time 2793.23264 min
Updates 114600, num timesteps 73344640, FPS 437, mean/median reward 141.0/128.0, min/max reward 1.0/369.0, entropy 0.05875, value loss 7.67155, policy loss -0.02984, distill_loss -369.75302, time 2793.51082 min
Updates 114610, num timesteps 73351040, FPS 437, mean/median reward 137.1/126.0, min/max reward 1.0/369.0, entropy 0.08050, value loss 5.14280, policy loss -0.00752, distill_loss -362.92737, time 2793.80617 min
Updates 114620, num timesteps 73357440, FPS 437, mean/median reward 128.7/124.0, min/max reward 1.0/369.0, entropy 0.06948, value loss 7.31329, policy loss 0.01311, distill_loss -327.52856, time 2793.97586 min
Updates 114630, num timesteps 73363840, FPS 437, mean/median reward 128.7/124.0, min/max reward 1.0/369.0, entropy 0.06299, value loss 17.70441, policy loss -0.03971, distill_loss -332.15717, time 2794.21421 min
Updates 114640, num timesteps 73370240, FPS 437, mean/median reward 124.4/124.0, min/max reward 1.0/369.0, entropy 0.06855, value loss 11.81195, policy loss 0.01787, distill_loss -344.69559, time 2794.49530 min
Updates 114650, num timesteps 73376640, FPS 437, mean/median reward 127.3/124.0, min/max reward 1.0/369.0, entropy 0.06548, value loss 10.37682, policy loss -0.04722, distill_loss -325.48499, time 2794.73778 min
Updates 114660, num timesteps 73383040, FPS 437, mean/median reward 135.8/127.0, min/max reward 1.0/374.0, entropy 0.07411, value loss 21.02509, policy loss 0.01022, distill_loss -350.92178, time 2794.98161 min
Updates 114670, num timesteps 73389440, FPS 437, mean/median reward 134.8/128.0, min/max reward 1.0/374.0, entropy 0.06895, value loss 5.32639, policy loss -0.04659, distill_loss -319.36853, time 2795.21954 min
Updates 114680, num timesteps 73395840, FPS 437, mean/median reward 136.2/127.0, min/max reward 1.0/374.0, entropy 0.06479, value loss 21.72802, policy loss -0.26914, distill_loss -313.11243, time 2795.44938 min
Updates 114690, num timesteps 73402240, FPS 437, mean/median reward 136.1/127.0, min/max reward 1.0/370.0, entropy 0.05675, value loss 18.30540, policy loss -0.01531, distill_loss -359.61295, time 2795.74211 min
Updates 114700, num timesteps 73408640, FPS 437, mean/median reward 137.6/129.0, min/max reward 1.0/370.0, entropy 0.04496, value loss 8.82562, policy loss 0.00320, distill_loss -390.63000, time 2795.98362 min
Updates 114710, num timesteps 73415040, FPS 437, mean/median reward 137.9/129.0, min/max reward 1.0/370.0, entropy 0.06545, value loss 4.46097, policy loss -0.02860, distill_loss -343.55951, time 2796.23366 min
Updates 114720, num timesteps 73421440, FPS 437, mean/median reward 133.0/125.0, min/max reward 1.0/306.0, entropy 0.07002, value loss 4.15760, policy loss -0.03432, distill_loss -353.90250, time 2796.48033 min
Updates 114730, num timesteps 73427840, FPS 437, mean/median reward 136.2/125.0, min/max reward 1.0/378.0, entropy 0.07159, value loss 13.30779, policy loss 0.00152, distill_loss -355.48831, time 2796.64347 min
Updates 114740, num timesteps 73434240, FPS 437, mean/median reward 122.6/121.0, min/max reward 1.0/306.0, entropy 0.05374, value loss 2.92644, policy loss 0.00593, distill_loss -350.91620, time 2796.89520 min
Updates 114750, num timesteps 73440640, FPS 437, mean/median reward 121.3/119.0, min/max reward 1.0/306.0, entropy 0.06734, value loss 4.64665, policy loss -0.02918, distill_loss -305.56674, time 2797.06788 min
Updates 114760, num timesteps 73447040, FPS 437, mean/median reward 116.6/117.0, min/max reward 0.0/282.0, entropy 0.06854, value loss 2.92148, policy loss -0.04302, distill_loss -307.87735, time 2797.33496 min
Updates 114770, num timesteps 73453440, FPS 437, mean/median reward 109.5/116.0, min/max reward 0.0/282.0, entropy 0.05365, value loss 5.76409, policy loss -0.00227, distill_loss -333.81598, time 2797.51274 min
Updates 114780, num timesteps 73459840, FPS 437, mean/median reward 107.8/117.0, min/max reward 1.0/282.0, entropy 0.05413, value loss 2.90752, policy loss -0.01160, distill_loss -315.42310, time 2797.75367 min
Updates 114790, num timesteps 73466240, FPS 437, mean/median reward 106.9/116.0, min/max reward 1.0/279.0, entropy 0.08352, value loss 11.84003, policy loss 0.02105, distill_loss -317.04929, time 2797.94097 min
Updates 114800, num timesteps 73472640, FPS 437, mean/median reward 105.9/116.0, min/max reward 1.0/279.0, entropy 0.05860, value loss 17.70433, policy loss 0.00183, distill_loss -350.22476, time 2798.22581 min
Updates 114810, num timesteps 73479040, FPS 437, mean/median reward 107.7/120.0, min/max reward 1.0/279.0, entropy 0.07816, value loss 3.30815, policy loss -0.00874, distill_loss -314.61261, time 2798.44407 min
Updates 114820, num timesteps 73485440, FPS 437, mean/median reward 108.2/119.0, min/max reward 1.0/282.0, entropy 0.07267, value loss 12.02737, policy loss -0.01378, distill_loss -310.29510, time 2798.68548 min
Updates 114830, num timesteps 73491840, FPS 437, mean/median reward 116.1/122.0, min/max reward 1.0/300.0, entropy 0.08362, value loss 30.30026, policy loss -0.00067, distill_loss -364.48807, time 2798.88203 min
Updates 114840, num timesteps 73498240, FPS 437, mean/median reward 125.8/124.0, min/max reward 1.0/420.0, entropy 0.06446, value loss 21.81635, policy loss -0.00740, distill_loss -396.50549, time 2799.11275 min
Updates 114850, num timesteps 73504640, FPS 437, mean/median reward 120.1/121.0, min/max reward 1.0/420.0, entropy 0.08078, value loss 13.89094, policy loss -0.04321, distill_loss -313.10138, time 2799.27091 min
Updates 114860, num timesteps 73511040, FPS 437, mean/median reward 117.9/119.0, min/max reward 1.0/420.0, entropy 0.09024, value loss 7.06589, policy loss -0.01233, distill_loss -324.95856, time 2799.51439 min
Updates 114870, num timesteps 73517440, FPS 437, mean/median reward 119.4/121.0, min/max reward 1.0/420.0, entropy 0.05632, value loss 10.23844, policy loss -0.00700, distill_loss -357.21039, time 2799.68495 min
Updates 114880, num timesteps 73523840, FPS 437, mean/median reward 123.0/124.0, min/max reward 1.0/420.0, entropy 0.04051, value loss 16.34241, policy loss 0.08172, distill_loss -369.26151, time 2799.94344 min
Updates 114890, num timesteps 73530240, FPS 437, mean/median reward 124.5/125.0, min/max reward 1.0/420.0, entropy 0.06688, value loss 6.30359, policy loss -0.00706, distill_loss -331.86893, time 2800.11062 min
Updates 114900, num timesteps 73536640, FPS 437, mean/median reward 127.9/128.0, min/max reward 1.0/420.0, entropy 0.04590, value loss 8.24377, policy loss -0.01987, distill_loss -361.13934, time 2800.40741 min
Updates 114910, num timesteps 73543040, FPS 437, mean/median reward 134.2/128.0, min/max reward 1.0/420.0, entropy 0.06347, value loss 23.45017, policy loss -0.05384, distill_loss -343.75519, time 2800.68229 min
Updates 114920, num timesteps 73549440, FPS 437, mean/median reward 131.8/127.0, min/max reward 1.0/420.0, entropy 0.05186, value loss 3.82547, policy loss -0.02087, distill_loss -402.41635, time 2800.90134 min
Updates 114930, num timesteps 73555840, FPS 437, mean/median reward 129.2/127.0, min/max reward 2.0/397.0, entropy 0.07239, value loss 4.72753, policy loss 0.01351, distill_loss -355.32010, time 2801.20868 min
Updates 114940, num timesteps 73562240, FPS 437, mean/median reward 128.4/124.0, min/max reward 2.0/282.0, entropy 0.05534, value loss 4.35422, policy loss -0.01802, distill_loss -329.33490, time 2801.39415 min
Updates 114950, num timesteps 73568640, FPS 437, mean/median reward 120.4/122.0, min/max reward 2.0/282.0, entropy 0.08457, value loss 9.34671, policy loss 0.01074, distill_loss -353.18857, time 2801.69044 min
Updates 114960, num timesteps 73575040, FPS 437, mean/median reward 118.0/122.0, min/max reward 2.0/282.0, entropy 0.04683, value loss 24.42946, policy loss -0.10268, distill_loss -326.07440, time 2801.87139 min
Updates 114970, num timesteps 73581440, FPS 437, mean/median reward 121.9/122.0, min/max reward 2.0/294.0, entropy 0.07889, value loss 10.37368, policy loss 0.07021, distill_loss -387.57440, time 2802.18213 min
Updates 114980, num timesteps 73587840, FPS 437, mean/median reward 126.3/124.0, min/max reward 2.0/410.0, entropy 0.06954, value loss 15.94291, policy loss 0.16217, distill_loss -365.79712, time 2802.35864 min
Updates 114990, num timesteps 73594240, FPS 437, mean/median reward 123.7/123.0, min/max reward 2.0/410.0, entropy 0.04495, value loss 18.31111, policy loss 0.03353, distill_loss -344.46039, time 2802.61025 min
Updates 115000, num timesteps 73600640, FPS 437, mean/median reward 123.8/124.0, min/max reward 2.0/410.0, entropy 0.05326, value loss 19.56682, policy loss -0.09040, distill_loss -349.19083, time 2802.83915 min
Updates 115010, num timesteps 73607040, FPS 437, mean/median reward 131.7/126.0, min/max reward 2.0/410.0, entropy 0.04629, value loss 23.75583, policy loss 0.01978, distill_loss -371.95624, time 2803.15376 min
Updates 115020, num timesteps 73613440, FPS 437, mean/median reward 134.1/127.0, min/max reward 2.0/410.0, entropy 0.04053, value loss 23.50432, policy loss -0.24606, distill_loss -391.25351, time 2803.39620 min
Updates 115030, num timesteps 73619840, FPS 437, mean/median reward 129.9/127.0, min/max reward 2.0/398.0, entropy 0.07221, value loss 21.78844, policy loss -0.11925, distill_loss -404.90891, time 2803.56082 min
Updates 115040, num timesteps 73626240, FPS 437, mean/median reward 129.5/126.0, min/max reward 2.0/398.0, entropy 0.06685, value loss 24.55117, policy loss -0.02400, distill_loss -366.23569, time 2803.79680 min
Updates 115050, num timesteps 73632640, FPS 437, mean/median reward 134.9/125.0, min/max reward 2.0/398.0, entropy 0.04714, value loss 18.62464, policy loss 0.00695, distill_loss -356.66214, time 2803.97787 min
Updates 115060, num timesteps 73639040, FPS 437, mean/median reward 135.9/124.0, min/max reward 1.0/398.0, entropy 0.04345, value loss 8.35132, policy loss 0.01641, distill_loss -364.03900, time 2804.22815 min
Updates 115070, num timesteps 73645440, FPS 437, mean/median reward 130.1/121.0, min/max reward 1.0/398.0, entropy 0.09257, value loss 11.57320, policy loss -0.08916, distill_loss -334.90314, time 2804.47043 min
Updates 115080, num timesteps 73651840, FPS 437, mean/median reward 118.9/118.0, min/max reward 0.0/319.0, entropy 0.06361, value loss 13.50402, policy loss -0.00448, distill_loss -370.63556, time 2804.66299 min
Updates 115090, num timesteps 73658240, FPS 437, mean/median reward 118.2/118.0, min/max reward 0.0/359.0, entropy 0.05563, value loss 14.41994, policy loss -0.08683, distill_loss -354.71725, time 2805.00515 min
Updates 115100, num timesteps 73664640, FPS 437, mean/median reward 120.5/120.0, min/max reward 0.0/359.0, entropy 0.06098, value loss 4.60436, policy loss -0.01474, distill_loss -353.54794, time 2805.19131 min
Updates 115110, num timesteps 73671040, FPS 437, mean/median reward 123.2/121.0, min/max reward 0.0/359.0, entropy 0.06796, value loss 15.93444, policy loss -0.02773, distill_loss -401.35745, time 2805.50343 min
Updates 115120, num timesteps 73677440, FPS 437, mean/median reward 130.5/123.0, min/max reward 1.0/359.0, entropy 0.06497, value loss 6.22344, policy loss 0.01610, distill_loss -376.78400, time 2805.74339 min
Updates 115130, num timesteps 73683840, FPS 437, mean/median reward 129.8/124.0, min/max reward 1.0/371.0, entropy 0.04243, value loss 14.34896, policy loss -0.01116, distill_loss -358.13580, time 2806.01820 min
Updates 115140, num timesteps 73690240, FPS 437, mean/median reward 131.4/126.0, min/max reward 4.0/371.0, entropy 0.04988, value loss 13.15115, policy loss -0.01891, distill_loss -345.23346, time 2806.26037 min
Updates 115150, num timesteps 73696640, FPS 437, mean/median reward 129.4/121.0, min/max reward 3.0/371.0, entropy 0.06927, value loss 6.57404, policy loss -0.04347, distill_loss -379.75873, time 2806.48209 min
Updates 115160, num timesteps 73703040, FPS 437, mean/median reward 128.4/122.0, min/max reward 1.0/371.0, entropy 0.07831, value loss 14.53970, policy loss -0.09652, distill_loss -354.99969, time 2806.72505 min
Updates 115170, num timesteps 73709440, FPS 437, mean/median reward 126.5/121.0, min/max reward 1.0/402.0, entropy 0.05877, value loss 19.33378, policy loss 0.01332, distill_loss -358.35333, time 2806.93877 min
Updates 115180, num timesteps 73715840, FPS 437, mean/median reward 126.4/126.0, min/max reward 1.0/402.0, entropy 0.06614, value loss 13.06313, policy loss -0.03998, distill_loss -349.86023, time 2807.18421 min
Updates 115190, num timesteps 73722240, FPS 437, mean/median reward 126.0/126.0, min/max reward 1.0/354.0, entropy 0.05446, value loss 14.13264, policy loss 0.01762, distill_loss -328.38742, time 2807.37776 min
Updates 115200, num timesteps 73728640, FPS 437, mean/median reward 130.3/127.0, min/max reward 1.0/360.0, entropy 0.07876, value loss 13.18703, policy loss -0.00009, distill_loss -348.99689, time 2807.67307 min
Updates 115210, num timesteps 73735040, FPS 437, mean/median reward 131.2/128.0, min/max reward 1.0/360.0, entropy 0.04215, value loss 11.41499, policy loss -0.02067, distill_loss -355.80002, time 2807.98246 min
Updates 115220, num timesteps 73741440, FPS 437, mean/median reward 131.8/126.0, min/max reward 2.0/360.0, entropy 0.04868, value loss 15.91140, policy loss -0.04064, distill_loss -338.28439, time 2808.21747 min
Updates 115230, num timesteps 73747840, FPS 437, mean/median reward 126.6/124.0, min/max reward 1.0/360.0, entropy 0.07059, value loss 21.07961, policy loss -0.00222, distill_loss -374.72952, time 2808.46203 min
Updates 115240, num timesteps 73754240, FPS 437, mean/median reward 123.2/121.0, min/max reward 1.0/354.0, entropy 0.06541, value loss 7.47986, policy loss -0.08332, distill_loss -325.51376, time 2808.70194 min
Updates 115250, num timesteps 73760640, FPS 437, mean/median reward 128.7/124.0, min/max reward 1.0/354.0, entropy 0.07196, value loss 5.65944, policy loss -0.00123, distill_loss -351.85980, time 2808.89851 min
Updates 115260, num timesteps 73767040, FPS 437, mean/median reward 127.1/124.0, min/max reward 1.0/354.0, entropy 0.05486, value loss 4.35120, policy loss 0.00693, distill_loss -329.90756, time 2809.28825 min
Updates 115270, num timesteps 73773440, FPS 437, mean/median reward 128.6/123.0, min/max reward 1.0/365.0, entropy 0.08966, value loss 12.74309, policy loss -0.07205, distill_loss -351.87939, time 2809.46692 min
Updates 115280, num timesteps 73779840, FPS 437, mean/median reward 133.9/123.0, min/max reward 1.0/365.0, entropy 0.09785, value loss 7.45781, policy loss -0.02254, distill_loss -358.04803, time 2809.73132 min
Updates 115290, num timesteps 73786240, FPS 437, mean/median reward 131.0/123.0, min/max reward 1.0/365.0, entropy 0.07175, value loss 4.70331, policy loss -0.02861, distill_loss -301.83307, time 2809.98000 min
Updates 115300, num timesteps 73792640, FPS 437, mean/median reward 134.2/125.0, min/max reward 3.0/365.0, entropy 0.07154, value loss 6.83497, policy loss -0.05737, distill_loss -320.71429, time 2810.22051 min
Updates 115310, num timesteps 73799040, FPS 437, mean/median reward 137.2/125.0, min/max reward 1.0/365.0, entropy 0.07392, value loss 33.50451, policy loss 0.05501, distill_loss -294.20526, time 2810.51109 min
Updates 115320, num timesteps 73805440, FPS 437, mean/median reward 138.6/125.0, min/max reward 1.0/365.0, entropy 0.07223, value loss 13.00202, policy loss -0.05761, distill_loss -335.92734, time 2810.75227 min
Updates 115330, num timesteps 73811840, FPS 437, mean/median reward 140.9/127.0, min/max reward 3.0/365.0, entropy 0.09331, value loss 10.71687, policy loss -0.08336, distill_loss -351.67291, time 2810.99371 min
Updates 115340, num timesteps 73818240, FPS 437, mean/median reward 141.6/129.0, min/max reward 3.0/361.0, entropy 0.09842, value loss 24.34981, policy loss -0.09150, distill_loss -363.60315, time 2811.20227 min
Updates 115350, num timesteps 73824640, FPS 437, mean/median reward 138.8/123.0, min/max reward 3.0/361.0, entropy 0.06036, value loss 8.29153, policy loss -0.04398, distill_loss -351.88327, time 2811.41606 min
Updates 115360, num timesteps 73831040, FPS 437, mean/median reward 140.0/124.0, min/max reward 0.0/342.0, entropy 0.09096, value loss 17.15601, policy loss -0.01086, distill_loss -331.11554, time 2811.66419 min
Updates 115370, num timesteps 73837440, FPS 437, mean/median reward 132.4/122.0, min/max reward 0.0/338.0, entropy 0.08366, value loss 10.34486, policy loss 0.01717, distill_loss -335.82742, time 2811.83106 min
Updates 115380, num timesteps 73843840, FPS 437, mean/median reward 132.0/121.0, min/max reward 0.0/347.0, entropy 0.05410, value loss 21.03975, policy loss 0.03523, distill_loss -329.99872, time 2812.19213 min
Updates 115390, num timesteps 73850240, FPS 437, mean/median reward 128.7/121.0, min/max reward 0.0/338.0, entropy 0.05410, value loss 12.39073, policy loss -0.02608, distill_loss -372.23080, time 2812.36990 min
Updates 115400, num timesteps 73856640, FPS 437, mean/median reward 130.6/122.0, min/max reward 0.0/351.0, entropy 0.06308, value loss 11.77146, policy loss 0.00095, distill_loss -351.72293, time 2812.67004 min
Updates 115410, num timesteps 73863040, FPS 437, mean/median reward 127.2/120.0, min/max reward 0.0/403.0, entropy 0.07054, value loss 13.32132, policy loss -0.01243, distill_loss -334.26010, time 2812.91260 min
Updates 115420, num timesteps 73869440, FPS 437, mean/median reward 132.7/123.0, min/max reward 1.0/403.0, entropy 0.08211, value loss 7.47322, policy loss -0.04099, distill_loss -339.34109, time 2813.15715 min
Updates 115430, num timesteps 73875840, FPS 437, mean/median reward 135.1/123.0, min/max reward 1.0/403.0, entropy 0.06798, value loss 15.26410, policy loss -0.05533, distill_loss -342.01944, time 2813.49861 min
Updates 115440, num timesteps 73882240, FPS 437, mean/median reward 134.4/122.0, min/max reward 1.0/403.0, entropy 0.07282, value loss 7.69630, policy loss 0.01565, distill_loss -306.28674, time 2813.67584 min
Updates 115450, num timesteps 73888640, FPS 437, mean/median reward 129.8/121.0, min/max reward 1.0/401.0, entropy 0.05649, value loss 23.10978, policy loss -0.34379, distill_loss -338.44379, time 2813.99043 min
Updates 115460, num timesteps 73895040, FPS 437, mean/median reward 125.0/122.0, min/max reward 0.0/338.0, entropy 0.06113, value loss 17.24018, policy loss -0.06501, distill_loss -341.99872, time 2814.15798 min
Updates 115470, num timesteps 73901440, FPS 437, mean/median reward 131.0/124.0, min/max reward 0.0/417.0, entropy 0.08329, value loss 4.17183, policy loss -0.02395, distill_loss -363.75385, time 2814.43304 min
Updates 115480, num timesteps 73907840, FPS 437, mean/median reward 132.9/125.0, min/max reward 0.0/417.0, entropy 0.05560, value loss 5.31668, policy loss 0.03358, distill_loss -350.57053, time 2814.61817 min
Updates 115490, num timesteps 73914240, FPS 437, mean/median reward 134.6/126.0, min/max reward 0.0/417.0, entropy 0.07023, value loss 9.58071, policy loss -0.03094, distill_loss -316.14664, time 2814.86300 min
Updates 115500, num timesteps 73920640, FPS 437, mean/median reward 135.9/126.0, min/max reward 0.0/410.0, entropy 0.08439, value loss 26.09954, policy loss -0.06475, distill_loss -361.67773, time 2815.05735 min
Updates 115510, num timesteps 73927040, FPS 437, mean/median reward 134.6/125.0, min/max reward 0.0/410.0, entropy 0.07163, value loss 20.30869, policy loss -0.05505, distill_loss -349.24615, time 2815.33140 min
Updates 115520, num timesteps 73933440, FPS 437, mean/median reward 139.1/127.0, min/max reward 0.0/421.0, entropy 0.05163, value loss 10.47149, policy loss -0.00616, distill_loss -380.43076, time 2815.52644 min
Updates 115530, num timesteps 73939840, FPS 437, mean/median reward 133.7/124.0, min/max reward 0.0/410.0, entropy 0.05850, value loss 5.87658, policy loss -0.05557, distill_loss -351.92667, time 2815.77445 min
Updates 115540, num timesteps 73946240, FPS 437, mean/median reward 138.4/128.0, min/max reward 0.0/353.0, entropy 0.06193, value loss 10.85592, policy loss 0.00158, distill_loss -383.69888, time 2815.94697 min
Updates 115550, num timesteps 73952640, FPS 437, mean/median reward 138.2/127.0, min/max reward 0.0/353.0, entropy 0.07959, value loss 16.44208, policy loss -0.00533, distill_loss -355.01495, time 2816.18301 min
Updates 115560, num timesteps 73959040, FPS 437, mean/median reward 141.4/127.0, min/max reward 0.0/353.0, entropy 0.05708, value loss 17.42350, policy loss 0.00680, distill_loss -370.27368, time 2816.37529 min
Updates 115570, num timesteps 73965440, FPS 437, mean/median reward 144.6/128.0, min/max reward 0.0/434.0, entropy 0.08308, value loss 7.40589, policy loss -0.05631, distill_loss -365.89807, time 2816.62301 min
Updates 115580, num timesteps 73971840, FPS 437, mean/median reward 143.9/128.0, min/max reward 0.0/434.0, entropy 0.05700, value loss 3.99076, policy loss 0.03193, distill_loss -357.32721, time 2816.81337 min
Updates 115590, num timesteps 73978240, FPS 437, mean/median reward 136.9/126.0, min/max reward 0.0/434.0, entropy 0.07664, value loss 4.63982, policy loss -0.02966, distill_loss -324.62006, time 2817.04546 min
Updates 115600, num timesteps 73984640, FPS 437, mean/median reward 143.1/126.0, min/max reward 0.0/434.0, entropy 0.10002, value loss 24.48767, policy loss 0.04908, distill_loss -343.60544, time 2817.37085 min
